60	0	啊！[ppb裸舞]必须点名表扬下90后舞灵小花宣璐[ali挠墙]好喜欢这个美人鱼啊，太漂亮喜欢林允。我勒个去那快到了呀，还有10天，好好攒钱，到时候去电影院支持这个我最喜欢的男演员，而且剧情也惊心动魄。我希望是可以很好的节目啦期待这么久，果然不让我失望对2011分钱吃起来加油多拿麦爸爸很期待，经典极了呀！ 收起全文d
61	0	被森森吸引，真心真意满意90后新晋花旦童菲加入《我们的法则》。彻底记住火爆的宣璐妹子跳舞了。这个声音实在太好听啦简直是太动听了呢你绝版了。。。喜剧《外公芳龄38》太值得期待啦。实在是牛b，单身汪和单身喵在一起了目前最火热了超期待呢[听音乐]有感觉呀，懂行的都力挺网上反映很热的38岁当外公趣闻。我勒个去那快到了呀，还有10天，好好攒钱，到时候去电影院支持这个我最喜欢的男演员，而且剧情也惊心动魄。 收起全文d
62	0	#90后攒钱报告#攒钱上瘾
63	0	#90后攒钱报告#能 O你觉得90后真的还能通过攒钱改变现状吗？
64	1	#当90后参加工作后#赚钱太难了攒钱太难了别人是怎么做到买房买车月入好多的
65	1191	90后的负债人生：不敢恋爱，不敢结婚，不敢休息有多少人，有过这样的感觉：每个月工资刚发完，到手里还没捂热，就所剩无几。有多少人，每个月工资还没发，催款短信就来了；钱还没到手，就早已被瓜分过了。又有多少人，把攒钱当成一种奢侈行为，房租押一付三，物价持续暴增，连日常上下班的交通费，都觉得有点承受不起。提前消费的结果是：不敢恋爱，不敢结婚，不敢休息，甚至连鼓起勇气辞职，去做自己喜欢的事，都成了一种奢侈。如果你的梦想和短暂的青春，被提前消费的欲望毁了，我真的替你感到不值。在年轻的时候，一定要时刻提醒自己：你跟别人不一样，你们背负的东西生来不同。#90后的你拥有多少负债# 收起全文d
66	0	90后的负债人生：不敢恋爱，不敢结婚，不敢休息有多少人，有过这样的感觉：每个月工资刚发完，到手里还没捂热，就所剩无几。有多少人，每个月工资还没发，催款短信就来了；钱还没到手，就早已被瓜分过了。又有多少人，把攒钱当成一种奢侈行为，房租押一付三，物价持续暴增，连日常上下班的交通费，都觉得有点承受不起。提前消费的结果是：不敢恋爱，不敢结婚，不敢休息，甚至连鼓起勇气辞职，去做自己喜欢的事，都成了一种奢侈。如果你的梦想和短暂的青春，被提前消费的欲望毁了，我真的替你感到不值。在年轻的时候，一定要时刻提醒自己：你跟别人不一样，你们背负的东西生来不同。#90后的你拥有多少负债# 收起全文d
67	25	#90后的你拥有多少负债#有多少人，有过这样的感觉：每个月工资刚发完，到手里还没捂热，就所剩无几。有多少人，每个月工资还没发，催款短信就来了；钱还没到手，就早已被瓜分过了。又有多少人，把攒钱当成一种奢侈行为，房租押一付三，物价持续暴增，连日常上下班的交通费，都觉得有点承受不起。提前消费的结果是：不敢恋爱，不敢结婚，不敢休息，甚至连鼓起勇气辞职，去做自己喜欢的事，都成了一种奢侈。 收起全文d
68	1	#90后的你拥有多少负债#有多少人，有过这样的感觉：每个月工资刚发完，到手里还没捂热，就所剩无几。有多少人，每个月工资还没发，催款短信就来了；钱还没到手，就早已被瓜分过了。又有多少人，把攒钱当成一种奢侈行为，房租押一付三，物价持续暴增，连日常上下班的交通费，都觉得有点承受不起。提前消费的结果是：不敢恋爱，不敢结婚，不敢休息，甚至连鼓起勇气辞职，去做自己喜欢的事，都成了一种奢侈。 2太原·阳曲县 收起全文d
69	0	#90后的你拥有多少负债#信用卡3万。无网贷，争取6个月里结束。开始攒钱
70	27	有的人负债，有的人在攒钱。一定要有一大笔存款，才能安心步入接下来的生活吗？#90后的你拥有多少负债#
71	1	90后的负债人生：不敢恋爱，不敢结婚，不敢休息有多少人，有过这样的感觉：每个月工资刚发完，到手里还没捂热，就所剩无几。有多少人，每个月工资还没发，催款短信就来了；钱还没到手，就早已被瓜分过了。又有多少人，把攒钱当成一种奢侈行为，房租押一付三，物价持续暴增，连日常上下班的交通费，都觉得有点承受不起。提前消费的结果是：不敢恋爱，不敢结婚，不敢休息，甚至连鼓起勇气辞职，去做自己喜欢的事，都成了一种奢侈。如果你的梦想和短暂的青春，被提前消费的欲望毁了，有时候真的会感到不值。在年轻的时候，一定要时刻提醒自己：你跟别人不一样，你们背负的东西生来不同。#90后的你拥有多少负债# 收起全文d
72	6	90后的负债人生：不敢恋爱，不敢结婚，不敢休息有多少人，有过这样的感觉：每个月工资刚发完，到手里还没捂热，就所剩无几。有多少人，每个月工资还没发，催款短信就来了；钱还没到手，就早已被瓜分过了。又有多少人，把攒钱当成一种奢侈行为，房租押一付三，物价持续暴增，连日常上下班的交通费，都觉得有点承受不起。提前消费的结果是：不敢恋爱，不敢结婚，不敢休息，甚至连鼓起勇气辞职，去做自己喜欢的事，都成了一种奢侈。如果你的梦想和短暂的青春，被提前消费的欲望毁了，我真的替你感到不值。在年轻的时候，一定要时刻提醒自己：你跟别人不一样，你们背负的东西生来不同。#90后的你拥有多少负债# 收起全文d
73	1	#90后的你拥有多少负债#要还房贷，还要攒钱换新车，还要攒钱讨老婆，亚历山大，我太难了
74	0	#九成90后用分期是为省钱#以前总说中国人喜欢存钱先攒钱后买东西，以后90后、00后这一代，再也不会有什么“老人攒一辈子钱最后才买房”这种事情了，而且到电脑、手机、旅游等等，慢慢都倾向于先使用，再慢慢还款。
75	0	月薪9000的90后，喜欢读书，刚工作放开花不攒钱了一年，然后开始攒钱，因为想要自己的书房。觉得衣服包包都能凑乎。化妆品一年3-4月千。学生党的消费。想想书房就觉得其他都无所谓 转发微博:70后的消费观是能省就省，80后该花就花，90后想花就花，00后一定要花...不同人的消费观念差别大到不像一个物种...各位小王，你的月薪是多少？你愿意花多少钱在你喜欢的东西上？评论里说说你的消费观，11月10日将由@微博抽奖平台 抽取五名幸运网友，给予200元/人购物津贴~#老板不知道的我#
76	98	#90后的生活状态#90后即将迎来三十而立，既要攒钱又要生活，怎么办？来看能攒会花的支付宝#宝呗青年#是如何让生活的小火车跑向未来。
77	0	#宝呗青年#90后即将迎来三十而立，既要攒钱又要生活，余额宝里存💰，花呗里借钱不到最后一天不还💰让生活的小火车跑向未来。
78	0	#90后的生活状态#我现在的生活状态就是每天赚钱赚钱赚钱疯狂赚钱。然后攒钱去旅游，还可以买自己喜欢的东西，这种感觉还挺好的。
79	0	#九成90后用分期是为省钱#作为一名月光族，很难攒下钱去买自己喜欢的东西，通过支付宝花呗分期的方式每月按期还款，实际上能借助这种方式去激励自己攒钱！
80	1	#90后的生活状态#90后即将迎来三十而立，既要攒钱又要生活，怎么办？来看能攒会花的支付宝#宝呗青年#是如何让生活的小火车跑向未来。
81	0	工作几年后，你存下了多少钱？相信这个问题对于如今许多年轻人来说都是灵魂拷问。毕竟在这个诱惑众多的社会中，年轻人不超前消费已实属不易，还要攒钱怕是难上加难。但有一个90后女生却把攒钱玩出了花样。主业90后女生晒存款：月薪4000存3000 怎么做到的？ O90后女生晒存款：月薪4000存3000 怎么做到的？
82	0	写在分享之前：作者的生活步骤和我们是不一样的，但是我们可以学习他的节奏感。把每天像切蛋糕一样分割切开，你会发现，生活的效率和质量都会提高很多~丨荐读如果用时间描述我当下的生活：写每天待办事项，需要10分钟。跑步5公里，需要35分钟。游泳1.5公里，需要60分钟。写一篇文章，需要180分钟。读一本书，需要120分钟。开车去city，需要15分钟。去超市采购生活用品，需要40分钟。……每天早上跑步5公里，下午游泳1.5公里，中间的时间读书写作，剩余的时间用来休闲或处理琐事，这是我最近的规律。这种节奏感极强的日子都是因为——不知从什么时候开始，人们可以准确猜出我正在奔三，买酒时也不会有人朝我要ID验证年龄，甚至90后牵着两个娃娃的姑娘越来越频繁地出现在面前……我忽然觉得，与从前“今天是我最年轻的一天”的乐观相比，现在的我更意识到，我比过去又少了一点时间。当一个人意识到时间的宝贵，就会变得有使命感：我必须把这些时间，用在有价值的事情上。我住的城市陶朗加，华人稀少，7个志同道合的人，终于在小半个月的组织下成就了陶朗加第一次文学聚会。每个人的年龄和职业均不相同，我们的生活背景也各有差异，但几乎每个人都有着共通的烦恼，在这个充满诗意的远方，奋斗的脚步停滞了，有人写不出书，有人剧本迟迟未动笔，有人读不下去厚厚的材料，一位姐姐总结道，“平静的生活让人平庸。”忽然想起，当三年前的我刚刚结束与生活的战斗，带着我的新书去奥克兰图书馆做读者分享会时，一位读者举手问，“我曾经也和你一样鸡血满满，但当我实现了我的梦想，拥有了我想要的生活，我却失去了战斗力，生活变得很迷茫。我很苦恼，该怎么做？”那时的我还未能预示到自己前方的路，比起苦难，更可怕的是平静。苦难激发人潜力，而平静使人蹉跎，这是人性的弱点。我有过一段相当平静的日子，不仅平静，甚至物资富足。护肤品装了一个抽屉，衣橱不再空荡荡，冰箱里塞满了食物，酒不需要抿着喝，也没有了朝九晚五……这样的生活，和过去苦哈哈的日子简直天壤之别，然而看似不再有任何压力的环境下，写作的状态就像诺拉埃夫隆所说，“我每天差不多要去厨房100遍，这可绝非夸张。这不，我现在又得去了，就在一分钟之前我在那里啃上了一只苹果，这会儿得回去把它吃完。”我看似住在书桌旁，但总是去厨房和网页那里串门，就这样在来来去去之间，消磨了我的绝大部分时间。在平静的日子中，如果让时间有价值，自律是一条必经之路。严歌苓启蒙了我的写作，也教会我如何生活——用铁一般的意志力，30余年，每一天在书桌前写作六七个小时，每一年出版一两本高质量的作品，每隔一天去游泳一千米，保持良好的体态——人要有绝对的自律，这是对生命的敬畏。自律绝非一件简单的事。对从事任何职业的人来说，只要生活在这个社会中，就一定有不可避免的牵绊，24小时被睡眠分割出去一部分，要生活，要社交，要处理琐事。避免稀里糊涂地过下去，就需要一道公式，如果自律是这道公式，它大抵会被这样推理：早起是关键。无论是被梦想叫醒还是被迫起床，早起是勤奋之人发明的新型武器。六点钟，思绪先于这个城市苏醒，做运动，处理最紧要的工作，或者完成一件拖延许久的事，当整个城市还瞌睡着，你却可以精神抖擞地准备投身到一天的战斗中去。坚持一项体育运动。每当我跑完步，就会把这35分钟不间断奔跑的力气，用到即来的很多时辰去。每当我游着泳，我都会在泳池中他人的身上得到坚持下去的意念。所有的体育运动，不仅在分泌使你快乐的多巴胺，亦是在给你坚持的力量，你是在超越自己，你是在与平庸的生活作战。做计划，规定给自己必须要完成的事情。你今天需要做哪几件拖延了许久的事情？这周要读几本书？这个月要攒钱多少钱？自律的形式有很多种，这都是可以写进你计划里的内容。当你在本子上一项项划掉他们的时候，你会觉得自己跑赢了时间。再翻回去，这也是你成长的记录。在工作时远离零食、网络（除非网络是你的工作）和其他休闲活动。有人用四十分钟做完了一个小时的工作，有人用三个小时也做不完一个小时的工作。太多时候我们无法聚精会神地做一件事，因为零食，无聊的网页，好玩的手机游戏，这些在侵蚀我们的注意力。自律这件事，是让人把每个24小时活出规律，也在要求你对每件事保持最高的注意力。说真的，我不怕别人说我老了，长皱纹了，白头发都冒出来了，我害怕当我真正老去的时候，会以每分每秒无比焦虑的心态，回应我曾蹉跎过的青春。文学会结束的当晚，我和朋友在车上聊，“比起从前张口闭口梦想的日子，现在更想做的，是踏踏实实地过好每一天。”当我们为时间赋予更多价值，就不必再害怕自己会偏离变得更好的轨道。每一个24小时的内容，真的会因为一个人的自律，变得那么那么地不同。*作者：杨熹文新浪微博：杨熹文 收起全文d
83	10	薅羊毛这事，露出的冰山，其实只是一角。全国专业羊毛党在40万人左右，掌握了1亿多个活跃手机号码，他们主要是80、90后，其中不少都是大学生、家庭主妇，网络上也有各种羊毛党贴吧、论坛存在。羊毛党如果只薅大资本家，不动小店，还算盗亦有道，比如2019年1月对PDD的bug下手群体薅羊毛，让PDD损失了几千万，但大公司承受力更强，也应该要能承受这种自己的失误带来的损失，就像骇客其实反过来也会敦促技术进步。但有些人对一些个人的谋生小店下手，有几十万粉丝的人去围剿小店就太下三滥了。这里面最大的问题是TB。作为平台的TB，如果事情不闹大，他们是不会管任何小店的。即使你辛辛苦苦做大的店铺，在他们的推广上花费巨资，他们也不会多提供一些人性化的服务，为什么？因为他们的客服逻辑是这样的：你推广花了钱，但也同时得到了流量推广，你是为流量付费，不是为TB付费，所以TB不需要把小店当客户来服务。这个逻辑我是从与TB客服沟通后总结的，我公司有过多个店铺，遇到过羊毛党，很多问题一直在与平台拉扯，最后的结果是再也不做优惠打折，也去掉了所有低价产品。流量减少了，但利润提高，客服压力也小了。#圈内成员揭秘薅羊毛行为##薅羊毛up主被b站封号# 收起全文d
