0	1	高中 大学 每次 期末考试 800 米 都 是 我 最 惧怕 的 跑 完 太难受 了 还好 我 已经 毕业 了	-1
1	0	我 理解 国家 想要 达到 的 效果 为了 提高 体质 健康 但是 加入 高考 真的 达 不到 你们 想要 的 效果 我们 国家 的 教育 到 现在 为止 都 还 处于 应试教育 状态 加入 高考 只会 增加 学生 负担 想要 真正 达到 效果 还 不如 一点点 改变 应试 真正 做到 教育 学生 培养 学生 的 体育精神 和 意识 当然 在 目前 的 背景 下 推行 高中 体育 教育 最终 依然 会 被 考试 知识 所 替代 毕竟 连 体育课 时间 都 会 被 书本知识 时间 挤占 其实 说白了 学生 们 应试 是 为了 好 的 前途 好 的 工作 目的 是 好 的 工资 而 好 的 体育 对 这 并 不 有 直接 的 推力 作用 我们 国家 要 想 达到 提高 国民 体育 素质 还是 要 把 居民收入 提高 才 是 硬道理 可 支配 收入 增加 人们 对于 享受 资料 消费 才 会 上升 我 认为 体育 是 有钱有闲 人才 会 考虑 的 生活必需品 当然 特别 爱好 除外 收起 全文 d	-1
2	0	我 拒绝 ! 拒绝 ! 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊 苏州	-1
3	0	我 参与 了 每日 经济 新闻 发起 的 投票 【 建议 把 体育 列入 中 高考 必考 科目 你 怎么 看 】 我 投给 了 中考 可以 高考 不 合适 这个 选项 你 也 快 来 表态 吧 转发 微博 【 2020 全国 两会 热议 】 你 怎么 看 ZY 建议 把 体育 列入 中 高考 必考 科目 你 怎么 看	-1
4	0	还好 我 毕业 了	-1
5	0	不 支持 女孩子 痛经 跑步 真的 会 死 人 的 上 回 我 800 跑 完 痛经 站 都 站不住 回 教室 腰 都 坐 不直 老师 讲 的 课 也 听不进去 再者 高中 学业 紧张 高考 考 体育 美其名曰 减负 实则 增负 拿 初三 举例 我们 当时 早上 五点 半 起来 晨跑 每天 课间操 体育课 课外活动 一天 下来 十公里 都 打不住 腿 天天 是 疼 的 更何况 初中 课程 比 高中课程 简单 将 体育 纳入 高考 只会 影响 高三 生 的 学业 建议 可以 增加 体育课 的 趣味性 在 课余 组织 学生 锻炼 不仅仅 是 跑步 让 学生 能 真正 喜欢 运动 形成 良好 的 运动 习惯 让 体育课 是 享受 而 不是 刑罚 收起 全文 d	-1
6	0	我 拒绝	-1
7	0	这 倒 也 是 duck 不必 了 吧 我 不是 太想 重复 800m 噩梦 中国 第一个 国家 公园 真的 是 第一个 吗 我 好像 2G 求 一个 科普	-1
8	0	求求 了 放过 高三 孤儿 平时 跑 跑操 差不多 得 了 虽然 与我无关 惹	-1
9	0	哇 会 疯 的 而且 并 不 减负 啊 心理压力 很大 的 当初 中考 体育 过程 贼 痛苦 幸好 大学 了	-1
10	0	别别 别求 你 中考 就 可以 了 高考 不要 了 我 真的 求求 你	-1
11	0	duck 不必 啊 这 不是 变相 增加 了 负担 吗	-1
12	0	原来 你们 管 加试 叫 减负 啊 属实 牛批	-1
13	2	不要 啊 k 高考 的 学生 平时 就 已经 很累 了 中考 的 时候 练 体育 真的 是 每天 练 累 得 要死 最后 发现 总体 大部分 还是 得 看 学习成绩 所以 我们 练 得 腿疼 上 楼梯 都 要 扶 着 上 最后 晓得 并 没有 啥 用 这 不 找事 嘛	-1
14	1	duck 不必 哈哈 强颜欢笑 啊啊啊 啊 对于 一些 学生 来说 是 增负 吧 I ' m gonna get depressed .	-1
15	0	求求 了 别 祸害 我们 了 扛不住 啊 八百米 不是 我 这种 凡 尘俗 子能 跑 的 东西	-1
16	2	真 没 必要 我 还 记得 我 初三 放学 后练 体育 到 六七点 天 都 黑 了 的 场景	-1
17	0	还好 我 毕业 了 不然 我会 被 气死	-1
