60	0	啊 ppb 裸舞 必须 点名 表扬 下 90 后 舞灵 小花 宣璐 ali 挠 墙 好 喜欢 这个 美人鱼 啊 太漂亮 喜欢 林允 我勒个 去 那 快 到 了 呀 还有 10 天 好好 攒钱 到时候 去 电影院 支持 这个 我 最 喜欢 的 男演员 而且 剧情 也 惊心动魄 我 希望 是 可以 很 好 的 节目 啦 期待 这么久 果然 不让 我 失望 对 2011 分钱 吃 起来 加油 多拿麦 爸爸 很 期待 经典 极了 呀 收起 全文 d
61	0	被 森森 吸引 真心真意 满意 90 后新晋 花旦 童菲 加入 《 我们 的 法则 》 彻底 记住 火爆 的 宣璐 妹子 跳舞 了 这个 声音 实在太 好听 啦 简直 是 太 动听 了 呢 你 绝版 了 喜剧 《 外公 芳龄 38 》 太 值得 期待 啦 实在 是 牛 b 单身 汪 和 单身 喵 在 一起 了 目前 最 火热 了 超 期待 呢 听 音乐 有 感觉 呀 懂行 的 都 力 挺 网上 反映 很 热 的 38 岁 当 外公 趣闻 我勒个 去 那 快 到 了 呀 还有 10 天 好好 攒钱 到时候 去 电影院 支持 这个 我 最 喜欢 的 男演员 而且 剧情 也 惊心动魄 收起 全文 d
62	0	90 后 攒钱 报告 攒钱 上瘾
63	0	90 后 攒钱 报告 能 O 你 觉得 90 后 真的 还 能 通过 攒钱 改变现状 吗
64	1	当 90 后 参加 工作 后 赚钱 太难 了 攒钱 太难 了 别人 是 怎么 做到 买房 买车 月入 好多 的
65	1191	90 后 的 负债 人生 不敢 恋爱 不敢 结婚 不敢 休息 有 多少 人 有过 这样 的 感觉 每个 月工资 刚 发完 到 手里 还 没 捂 热 就 所剩无几 有 多少 人 每个 月工资 还 没发 催款 短信 就 来 了 钱 还 没 到手 就 早已 被 瓜分 过 了 又 有 多少 人 把 攒钱 当成 一种 奢侈 行为 房租 押 一付 三 物价 持续 暴增 连 日常 上下班 的 交通费 都 觉得 有点 承受 不起 提前 消费 的 结果 是 不敢 恋爱 不敢 结婚 不敢 休息 甚至 连 鼓起勇气 辞职 去 做 自己 喜欢 的 事 都 成 了 一种 奢侈 如果 你 的 梦想 和 短暂 的 青春 被 提前 消费 的 欲望 毁 了 我 真的 替 你 感到 不值 在 年轻 的 时候 一定 要 时刻 提醒 自己 你 跟 别人 不 一样 你们 背负 的 东西 生来 不同 90 后 的 你 拥有 多少 负债 收起 全文 d
66	0	90 后 的 负债 人生 不敢 恋爱 不敢 结婚 不敢 休息 有 多少 人 有过 这样 的 感觉 每个 月工资 刚 发完 到 手里 还 没 捂 热 就 所剩无几 有 多少 人 每个 月工资 还 没发 催款 短信 就 来 了 钱 还 没 到手 就 早已 被 瓜分 过 了 又 有 多少 人 把 攒钱 当成 一种 奢侈 行为 房租 押 一付 三 物价 持续 暴增 连 日常 上下班 的 交通费 都 觉得 有点 承受 不起 提前 消费 的 结果 是 不敢 恋爱 不敢 结婚 不敢 休息 甚至 连 鼓起勇气 辞职 去 做 自己 喜欢 的 事 都 成 了 一种 奢侈 如果 你 的 梦想 和 短暂 的 青春 被 提前 消费 的 欲望 毁 了 我 真的 替 你 感到 不值 在 年轻 的 时候 一定 要 时刻 提醒 自己 你 跟 别人 不 一样 你们 背负 的 东西 生来 不同 90 后 的 你 拥有 多少 负债 收起 全文 d
67	25	90 后 的 你 拥有 多少 负债 有 多少 人 有过 这样 的 感觉 每个 月工资 刚 发完 到 手里 还 没 捂 热 就 所剩无几 有 多少 人 每个 月工资 还 没发 催款 短信 就 来 了 钱 还 没 到手 就 早已 被 瓜分 过 了 又 有 多少 人 把 攒钱 当成 一种 奢侈 行为 房租 押 一付 三 物价 持续 暴增 连 日常 上下班 的 交通费 都 觉得 有点 承受 不起 提前 消费 的 结果 是 不敢 恋爱 不敢 结婚 不敢 休息 甚至 连 鼓起勇气 辞职 去 做 自己 喜欢 的 事 都 成 了 一种 奢侈 收起 全文 d
68	1	90 后 的 你 拥有 多少 负债 有 多少 人 有过 这样 的 感觉 每个 月工资 刚 发完 到 手里 还 没 捂 热 就 所剩无几 有 多少 人 每个 月工资 还 没发 催款 短信 就 来 了 钱 还 没 到手 就 早已 被 瓜分 过 了 又 有 多少 人 把 攒钱 当成 一种 奢侈 行为 房租 押 一付 三 物价 持续 暴增 连 日常 上下班 的 交通费 都 觉得 有点 承受 不起 提前 消费 的 结果 是 不敢 恋爱 不敢 结婚 不敢 休息 甚至 连 鼓起勇气 辞职 去 做 自己 喜欢 的 事 都 成 了 一种 奢侈 太原 阳曲县 收起 全文 d
69	0	90 后 的 你 拥有 多少 负债 信用卡 万 无网 贷 争取 个 月 里 结束 开始 攒钱
70	27	有 的 人 负债 有 的 人 在 攒钱 一定 要 有 一大笔 存款 才能 安心 步入 接下来 的 生活 吗 90 后 的 你 拥有 多少 负债
71	1	90 后 的 负债 人生 不敢 恋爱 不敢 结婚 不敢 休息 有 多少 人 有过 这样 的 感觉 每个 月工资 刚 发完 到 手里 还 没 捂 热 就 所剩无几 有 多少 人 每个 月工资 还 没发 催款 短信 就 来 了 钱 还 没 到手 就 早已 被 瓜分 过 了 又 有 多少 人 把 攒钱 当成 一种 奢侈 行为 房租 押 一付 三 物价 持续 暴增 连 日常 上下班 的 交通费 都 觉得 有点 承受 不起 提前 消费 的 结果 是 不敢 恋爱 不敢 结婚 不敢 休息 甚至 连 鼓起勇气 辞职 去 做 自己 喜欢 的 事 都 成 了 一种 奢侈 如果 你 的 梦想 和 短暂 的 青春 被 提前 消费 的 欲望 毁 了 有时候 真的 会 感到 不值 在 年轻 的 时候 一定 要 时刻 提醒 自己 你 跟 别人 不 一样 你们 背负 的 东西 生来 不同 90 后 的 你 拥有 多少 负债 收起 全文 d
72	6	90 后 的 负债 人生 不敢 恋爱 不敢 结婚 不敢 休息 有 多少 人 有过 这样 的 感觉 每个 月工资 刚 发完 到 手里 还 没 捂 热 就 所剩无几 有 多少 人 每个 月工资 还 没发 催款 短信 就 来 了 钱 还 没 到手 就 早已 被 瓜分 过 了 又 有 多少 人 把 攒钱 当成 一种 奢侈 行为 房租 押 一付 三 物价 持续 暴增 连 日常 上下班 的 交通费 都 觉得 有点 承受 不起 提前 消费 的 结果 是 不敢 恋爱 不敢 结婚 不敢 休息 甚至 连 鼓起勇气 辞职 去 做 自己 喜欢 的 事 都 成 了 一种 奢侈 如果 你 的 梦想 和 短暂 的 青春 被 提前 消费 的 欲望 毁 了 我 真的 替 你 感到 不值 在 年轻 的 时候 一定 要 时刻 提醒 自己 你 跟 别人 不 一样 你们 背负 的 东西 生来 不同 90 后 的 你 拥有 多少 负债 收起 全文 d
73	1	90 后 的 你 拥有 多少 负债 要 还 房贷 还要 攒钱 换 新车 还要 攒钱 讨老婆 亚历山大 我太难 了
74	0	九成 90 后用 分期 是 为 省钱 以前 总说 中国 人 喜欢 存钱 先 攒钱 后 买 东西 以后 90 后 00 后 这 一代 再也不会 有 什么 老人 攒 一辈子 钱 最后 才 买房 这种 事情 了 而且 到 电脑 手机 旅游 等等 慢慢 都 倾向 于 先 使用 再 慢慢 还款
75	0	月薪 9000 的 90 后 喜欢 读书 刚 工作 放开 花 不 攒钱 了 一年 然后 开始 攒钱 因为 想要 自己 的 书房 觉得 衣服 包包 都 能 凑乎 化妆品 一年 月 千 学生 党 的 消费 想想 书房 就 觉得 其他 都 无所谓 转发 微博 70 后 的 消费观 是 能 省 就 省 80 后 该 花 就 花 90 后想花 就 花 00 后 一定 要花 不同 人 的 消费观念 差别 大到 不 像 一个 物种 各位 小王 你 的 月薪 是 多少 你 愿意 花 多少钱 在 你 喜欢 的 东西 上 评论 里 说 说 你 的 消费观 11 月 10 日 将 由 微博 抽奖 平台 抽取 五名 幸运 网友 给予 200 元 人 购物 津贴 老板 不 知道 的 我
76	98	90 后 的 生活 状态 90 后 即将 迎来 三十而立 既 要 攒钱 又 要 生活 怎么办 来看 能攒会花 的 支付宝 宝 呗 青年 是 如何 让 生活 的 小 火车 跑 向 未来
77	0	宝 呗 青年 90 后 即将 迎来 三十而立 既 要 攒钱 又 要 生活 余额 宝里存 💰 花 呗 里 借钱 不到 最后 一天 不 还 💰 让 生活 的 小 火车 跑 向 未来
78	0	90 后 的 生活 状态 我 现在 的 生活 状态 就是 每天 赚钱 赚钱 赚钱 疯狂 赚钱 然后 攒钱 去 旅游 还 可以 买 自己 喜欢 的 东西 这种 感觉 还 挺 好 的
79	0	九成 90 后用 分期 是 为 省钱 作为 一名 月光族 很难 攒 下 钱 去 买 自己 喜欢 的 东西 通过 支付宝 花 呗 分期 的 方式 每月 按期 还款 实际上 能 借助 这种 方式 去 激励 自己 攒钱
80	1	90 后 的 生活 状态 90 后 即将 迎来 三十而立 既 要 攒钱 又 要 生活 怎么办 来看 能攒会花 的 支付宝 宝 呗 青年 是 如何 让 生活 的 小 火车 跑 向 未来
81	0	工作 几年 后 你 存下 了 多少钱 相信 这个 问题 对于 如今 许多 年轻人 来说 都 是 灵魂 拷问 毕竟 在 这个 诱惑 众多 的 社会 中 年轻人 不 超前消费 已 实属 不易 还要 攒钱 怕 是 难上加难 但 有 一个 90 后 女生 却 把 攒钱 玩出 了 花样 主业 90 后 女生 晒 存款 月薪 4000 存 3000 怎么 做到 的 O90 后 女生 晒 存款 月薪 4000 存 3000 怎么 做到 的
